x,y,cluster
6.041383,6.0876527,-1
10.593172,6.723571,-1
6.063509,7.6487823,-1
6.2318106,7.69926,-1
9.193053,3.1606858,-1
6.4469323,6.885566,-1
6.8634257,6.508418,-1
7.0158057,7.9141445,-1
6.489966,7.618777,-1
8.444872,9.99392,-1
6.2792864,5.930819,-1
6.4151683,8.085806,-1
6.5669284,6.523508,-1
8.703511,9.543481,-1
7.9288697,10.2580595,-1
7.1722355,7.5171328,-1
5.86505,6.285208,-1
6.221771,6.4487123,-1
7.252427,7.4734836,-1
7.3969994,8.106834,-1
7.211173,7.761731,-1
6.5137777,6.786994,-1
6.3591456,8.145767,-1
10.592822,6.9591174,-1
10.467988,6.9787517,-1
6.4160843,8.064601,-1
6.046328,6.056644,-1
6.455599,6.259047,-1
6.6117754,6.7846894,-1
6.32561,6.4954033,-1
9.375032,8.053785,-1
6.101587,7.771838,-1
6.3802094,6.6041703,-1
11.318342,9.0206995,-1
7.453642,7.6705537,-1
7.6090865,7.15519,-1
7.5848494,7.4459934,-1
7.0753336,8.645264,-1
9.465612,2.8999498,-1
6.35547,6.451433,-1
7.6760473,8.436423,-1
13.619555,8.892437,-1
6.6992445,7.5483146,-1
7.537299,8.137414,-1
6.3965993,8.094181,-1
6.412594,8.062052,-1
7.693842,8.305433,-1
5.740877,6.1319776,-1
6.471238,7.9560876,-1
9.369083,3.0531774,-1
7.874296,8.005823,-1
6.4065785,6.380757,-1
5.4522004,8.227693,-1
6.315727,6.743581,-1
7.068528,7.0854626,-1
10.513921,7.897607,-1
6.4715157,7.8717523,-1
6.675261,7.771499,-1
6.4390473,7.3753023,-1
6.5781574,7.1624293,-1
6.7277765,7.4913406,-1
6.672997,7.928682,-1
7.184203,7.066746,-1
6.8867526,6.2197256,-1
6.4622245,7.938792,-1
6.4093485,8.053258,-1
8.770648,9.591483,-1
5.7244673,6.1532187,-1
9.3885565,3.0055718,-1
7.333455,6.9253,-1
9.367719,3.0417113,-1
6.403877,8.1121025,-1
6.6559324,6.4288545,-1
6.757696,7.787047,-1
6.4628706,7.838276,-1
9.43887,3.001607,15
11.492512,7.8741693,-1
13.114465,11.431862,-1
6.57529,6.881019,-1
6.8771586,6.3076234,-1
6.7891827,6.5553837,-1
6.9787774,6.9179435,-1
5.6837173,5.242365,-1
6.2697854,6.533333,-1
6.4300404,8.006009,-1
6.5298,7.5305448,-1
12.288,8.354252,-1
6.421242,8.082742,-1
6.4461565,8.006735,-1
6.753342,6.8784328,-1
6.4329443,8.008259,-1
6.31012,8.1644125,-1
6.578398,6.4808893,-1
12.626935,10.636493,-1
6.3746023,8.145009,-1
8.027128,8.0844,-1
6.5944347,7.676857,-1
6.0926847,7.1125145,-1
6.321187,7.7125864,-1
5.477795,7.0589576,-1
12.3950615,10.807353,-1
12.346606,10.906482,-1
6.752661,7.8396163,-1
4.9228415,6.8746977,-1
3.8214388,5.8577533,-1
7.925513,7.838312,-1
6.2311316,7.513044,-1
8.845185,10.252275,-1
12.198274,6.8963227,-1
12.337605,7.5385375,-1
6.1044335,6.527995,-1
9.469962,9.778465,-1
10.260077,9.060154,-1
11.618579,9.218305,-1
12.691274,7.2196937,-1
9.130472,9.543881,-1
5.9163547,5.2241583,-1
6.041989,5.2871127,-1
5.938654,5.267443,-1
5.93293,5.204837,-1
5.932159,5.217382,-1
9.19996,3.203749,-1
11.399522,7.822655,-1
8.970552,7.3222375,-1
9.005982,7.2386613,-1
8.947501,7.3025713,-1
6.0674186,5.4941225,-1
6.2257085,6.446924,-1
6.1403704,5.422942,-1
9.812003,9.717992,0
6.4532766,6.789278,-1
6.4404616,7.080168,-1
5.8753138,5.941751,-1
5.9140873,5.2840023,-1
10.624333,6.389022,-1
9.37664,10.587124,-1
12.363449,7.764904,-1
14.72192,9.595549,-1
12.741045,7.204208,-1
9.322379,10.532732,-1
9.446111,8.42816,-1
9.414392,10.597352,-1
9.202961,10.536325,-1
10.094,6.93959,-1
7.339831,10.253951,-1
6.7443495,10.718819,-1
10.338207,7.8014493,-1
7.0513964,7.813076,-1
5.9311714,5.733481,-1
5.994377,5.5823464,-1
12.614628,7.977443,-1
10.162462,8.636001,-1
5.8985825,5.504328,-1
10.6939535,8.313103,-1
5.9148707,5.235983,-1
5.930025,5.250519,-1
6.1463685,5.519917,-1
6.3199153,7.2247434,-1
6.45653,5.4917784,-1
6.1960974,5.776015,-1
8.492877,7.1350293,-1
7.4258437,6.168537,-1
11.139731,11.907515,-1
6.118421,6.088143,-1
6.3322024,6.1993413,-1
5.7421675,6.1696725,-1
6.201861,6.1670966,-1
5.924397,6.4058504,-1
5.827574,5.04656,-1
6.2555914,5.370602,-1
6.2210484,5.4019675,-1
11.8350315,9.263082,-1
6.2739787,5.4197154,-1
6.0998583,5.336442,-1
6.601912,6.7206903,-1
12.760988,10.23023,-1
5.011862,7.087416,-1
10.350927,6.707044,-1
7.627718,6.467946,-1
9.805416,9.713227,0
5.9280224,5.2231293,-1
7.179659,6.1391497,-1
6.957281,6.487723,-1
6.970057,6.0536895,-1
6.0317674,5.274369,-1
6.147718,5.9801364,-1
5.930995,5.2746744,-1
11.662106,9.325121,-1
12.36066,7.8205776,-1
8.114117,9.463832,-1
12.405692,8.219316,-1
9.3528805,10.6051235,-1
9.5215845,10.496262,-1
6.209597,5.5182447,-1
10.198152,9.050847,-1
5.4048934,10.552604,13
5.9376826,5.254403,-1
5.9131026,5.36162,-1
5.921884,5.338302,-1
11.934611,12.2069845,-1
5.629536,8.037485,-1
9.824373,10.129696,-1
9.638045,10.060831,-1
9.7587595,10.186047,-1
9.811914,10.0792265,-1
9.613868,10.026009,-1
9.204184,9.802537,-1
6.0422826,5.410038,-1
6.0364566,5.364357,-1
8.992701,3.4273586,-1
5.9843545,5.643395,-1
6.353224,7.0249505,-1
5.8955007,5.554065,-1
6.4064703,7.1257205,-1
6.4986463,6.9305286,-1
9.460159,7.600968,-1
9.797795,10.122117,-1
6.4404197,6.2452345,-1
6.424547,5.539298,-1
9.383472,3.2025652,-1
6.1220293,5.351339,-1
9.812849,9.151339,-1
11.237526,10.398709,-1
12.77767,10.217715,-1
16.077482,11.266434,-1
6.2042894,5.4892497,-1
6.381157,5.608122,-1
6.0253696,5.34537,-1
5.9283385,5.247544,-1
6.0089216,5.2950253,-1
5.8917065,5.2652135,-1
6.037701,5.6718755,-1
7.1916313,6.723373,-1
6.5921674,6.888294,-1
9.376221,2.9784791,-1
11.393746,7.6340456,-1
8.888992,8.108652,-1
6.050727,5.579931,-1
6.84822,6.218292,-1
10.466734,6.7977467,-1
9.477597,2.9100842,-1
8.484867,6.107454,-1
5.952051,5.240527,-1
9.121934,9.804857,-1
7.0612135,13.206892,-1
10.030071,9.477702,-1
7.230547,6.2395806,-1
9.275653,11.394816,-1
6.7122707,6.8312016,-1
6.8036876,6.7382107,-1
13.561042,11.564059,-1
6.080418,5.3850446,-1
5.921389,5.246529,-1
5.926466,5.241279,-1
9.809022,7.3452244,-1
10.173958,8.497115,-1
10.391176,7.0016155,-1
10.219168,7.3479805,-1
9.30771,3.0887756,-1
9.247589,10.627376,-1
6.395024,5.5472174,-1
6.8273754,5.9174166,-1
7.07281,6.118194,-1
6.066515,5.3596926,-1
5.038413,6.5873017,-1
5.806081,5.7338524,-1
9.386214,2.9536283,-1
6.780406,6.067349,-1
7.0166335,6.180466,-1
5.4362993,10.541051,-1
5.9745507,5.6089673,-1
6.44855,5.6150446,-1
6.1444564,5.4028015,-1
8.838864,9.803388,-1
6.467017,6.955683,-1
6.6790457,6.7574124,-1
5.601692,8.088401,-1
5.9302807,5.2559295,-1
6.0768657,5.3690677,-1
9.1531515,3.2104006,-1
6.9711294,7.4930067,-1
9.162587,3.2438755,-1
-1.2176075,21.069857,-1
6.952456,5.6950836,-1
13.57125,10.725903,-1
7.473308,4.837099,-1
7.9714246,13.229853,-1
6.1555285,7.6991205,-1
7.8788643,7.5157504,-1
10.260319,8.587362,25
5.1633387,6.738829,-1
9.480657,11.415881,-1
10.029063,10.145693,-1
7.7515526,6.95561,-1
7.681569,6.82306,-1
7.4987936,8.045451,-1
6.2882648,6.4640784,-1
9.442573,3.150421,-1
7.710029,13.283227,-1
7.807769,13.106725,-1
8.182194,10.845608,-1
8.096842,11.860696,-1
7.620856,7.6204395,-1
9.919954,8.528866,-1
7.6248283,7.6020937,-1
7.713784,8.371085,-1
8.570171,10.671416,-1
8.811745,10.671333,-1
7.127471,7.5329237,-1
6.550715,7.8905835,-1
7.4627914,9.734425,-1
8.586968,10.400475,-1
7.5040293,9.77326,-1
8.072561,9.265959,-1
9.211752,11.461424,-1
5.6667423,8.027151,-1
10.412577,12.606493,-1
8.678583,8.015177,-1
8.400486,10.048821,-1
13.307005,10.335216,-1
5.682094,7.956142,-1
7.3488703,6.361435,-1
7.3862925,7.499615,-1
11.265115,8.256667,-1
7.235533,6.4692082,-1
7.3226967,7.0789266,-1
7.252733,7.5175724,-1
7.5461426,7.5704856,-1
9.242199,11.370416,-1
7.9465547,6.667153,-1
10.321374,6.4537897,-1
5.661623,7.899658,-1
8.045108,6.4979153,-1
6.325887,6.8888836,-1
9.208787,3.1955192,-1
5.646768,7.792123,-1
11.241648,8.035843,-1
13.017982,10.986283,-1
12.861692,10.9631815,-1
4.7718086,7.41671,-1
7.649436,7.181229,-1
8.398013,9.982397,-1
8.766872,10.090399,-1
7.9823112,6.9186926,-1
9.094556,11.819378,-1
7.082629,11.390408,-1
7.965,6.7466226,-1
7.622193,7.6192484,-1
11.696488,12.43103,-1
10.302299,8.775331,25
7.6172924,7.2427807,-1
5.930606,7.273705,-1
6.7580333,8.1458025,-1
6.9629006,8.140186,-1
7.2050815,9.84097,-1
7.3447113,10.304297,-1
6.746381,8.12968,-1
8.642647,10.261666,-1
7.901281,7.933187,-1
7.943104,7.9724255,-1
7.9211335,7.8903794,-1
7.9432,7.894459,-1
8.330122,8.227635,-1
10.248621,7.077944,-1
7.9459324,6.7684784,-1
8.612366,7.4031744,-1
9.022036,9.375135,-1
7.156093,8.047392,-1
7.163798,7.8991985,-1
10.589753,7.204544,-1
11.696273,8.046831,-1
9.240774,9.315486,-1
9.30249,3.1370134,-1
8.097696,7.6470203,-1
7.770437,6.823582,-1
6.805599,6.961214,-1
7.033385,6.825397,-1
11.33582,8.540497,-1
7.208573,6.8404875,-1
9.59261,9.671604,-1
9.389234,10.148761,-1
9.497687,2.9889195,15
9.505812,2.9775584,-1
5.197081,6.485763,-1
12.406054,10.939673,-1
4.8447847,7.1008024,22
7.9348135,6.760291,-1
8.638088,8.900958,-1
9.495494,2.9230764,15
7.8697543,6.634792,-1
7.8132524,6.6283703,-1
7.979009,6.739119,-1
5.576311,2.7045164,-1
15.120656,13.764326,-1
6.534132,5.0139666,-1
7.597282,7.5680084,-1
7.997976,6.6904364,-1
13.113619,3.9288096,-1
7.692657,6.475142,-1
7.7281594,6.545091,-1
7.520541,6.5225086,-1
9.116479,9.965487,-1
8.713373,8.0477915,-1
8.706009,9.215775,-1
8.079404,6.624916,-1
7.878651,6.4147573,-1
12.376889,10.903029,-1
7.8564863,6.6637535,-1
5.1894383,7.3470483,-1
10.627164,10.214239,-1
7.562173,7.198814,-1
7.4479327,7.386741,-1
8.325047,10.930883,-1
9.453312,9.840653,-1
5.756143,6.938121,-1
7.6803265,6.627847,-1
9.371018,3.0019515,-1
7.938965,6.7899694,-1
7.9648094,6.8705215,-1
5.0611725,7.264478,-1
11.988452,7.3685417,-1
7.9768586,7.022014,-1
5.2071095,6.927295,-1
9.335684,8.428693,-1
7.4856195,6.4422574,-1
6.0777416,6.814623,-1
8.049418,6.680947,-1
5.6874075,8.255046,-1
10.722486,9.523934,-1
8.7056465,7.9216394,-1
9.538292,2.8657656,-1
7.246713,8.668008,-1
7.934615,6.4562693,-1
12.417723,10.996179,-1
9.43315,2.9845145,-1
7.525622,7.58626,-1
7.415109,6.796877,-1
7.602162,7.6351466,-1
6.0216055,4.0270023,-1
7.5676904,7.5933394,-1
11.475088,9.111842,-1
7.4732814,12.4933195,-1
7.812103,6.7379417,-1
7.579701,7.3925323,-1
6.8446803,6.696498,-1
12.350544,10.988527,-1
5.793772,7.956728,-1
8.051936,10.575027,-1
13.462261,10.3057165,-1
7.964525,6.6628385,-1
13.07434,11.691303,-1
8.917264,8.549956,-1
7.7479396,6.6683693,-1
9.215067,9.727805,-1
7.4197316,6.5842266,-1
7.7665796,6.6637826,-1
7.502789,6.7142444,-1
5.6673455,7.111058,-1
5.8679733,8.162325,-1
5.7239113,7.2610703,-1
7.4796295,6.781623,-1
7.8373365,6.749331,-1
7.929513,6.842346,-1
7.2904053,6.549763,-1
7.7330484,7.1184626,-1
2.9727254,13.840256,-1
13.353332,12.045235,-1
6.6787915,5.330766,-1
4.04027,3.8451235,-1
9.340625,3.0241892,15
6.869354,6.5683327,-1
9.31526,10.132614,-1
10.441144,11.329488,-1
6.804262,7.6638308,-1
7.0504107,7.5280557,-1
4.319977,4.146544,-1
7.4928675,7.9537363,-1
9.237511,10.012398,-1
4.322993,4.175275,-1
11.008013,8.603452,-1
7.1918592,8.624538,-1
9.975667,6.95852,-1
4.100885,3.8981786,-1
4.1707582,4.0059767,-1
4.198202,4.0617933,-1
8.706949,11.458517,-1
4.189783,4.0218296,-1
4.088171,3.9257689,-1
4.1516495,3.9562771,-1
7.070429,9.584542,-1
4.1246586,3.978503,-1
4.041729,3.8421044,-1
4.325012,4.1504765,-1
4.311922,4.133154,-1
4.0013533,3.84199,-1
8.445283,11.20136,-1
4.572161,8.289151,4
9.576183,10.435445,-1
4.147376,4.0071845,-1
10.056971,7.8835893,-1
4.0528526,3.8588903,-1
7.5514507,8.474089,-1
10.1704855,8.800909,-1
10.506683,6.4406385,-1
8.105648,9.965564,-1
4.198221,4.0247693,-1
12.441702,10.601047,-1
4.9202805,7.067152,-1
10.477578,7.0368257,-1
10.662174,6.7537932,-1
4.022156,3.8340461,-1
5.766215,5.8731875,-1
12.341497,7.79874,-1
4.0411344,3.8893263,-1
4.2571597,4.067056,-1
4.05242,3.845976,-1
6.821081,8.312764,-1
4.022785,3.8172703,-1
7.67897,9.411797,-1
10.342029,7.1783895,-1
4.102441,3.8967571,-1
4.484821,4.2701216,-1
11.635742,7.843923,-1
6.2603483,6.2411466,-1
7.7394376,6.3749948,-1
6.972929,9.095685,-1
7.7465086,9.3661995,-1
7.6349797,8.857562,-1
7.570723,8.53082,-1
7.265121,8.225119,-1
7.7348833,8.453274,-1
10.101711,8.272151,-1
8.195608,8.374447,-1
7.5984697,9.0545435,-1
6.047439,6.108603,-1
9.156745,9.461742,-1
4.020856,3.8272636,-1
5.306245,8.071536,-1
10.040137,6.927167,-1
4.0185823,3.8447716,-1
4.0268984,3.866665,-1
4.085427,3.905695,-1
9.286818,8.955414,-1
4.048724,3.8632762,-1
7.931733,11.231105,-1
4.1574397,3.9749956,-1
8.889251,7.9213877,-1
6.00959,6.0136075,-1
4.5409255,4.293665,-1
4.214534,4.050606,-1
4.050707,3.843194,-1
7.6294613,8.395945,-1
4.2415586,4.09294,-1
10.554609,6.199764,-1
4.0495253,3.8451774,-1
4.061343,3.8677986,-1
4.07155,3.8386903,-1
5.4448943,6.295416,-1
6.896412,8.403977,-1
6.659249,6.5134764,-1
10.362109,6.48777,-1
4.078209,3.927356,-1
6.6822047,7.53376,-1
7.1442,8.7288885,-1
8.003656,9.4555235,-1
7.197086,8.187815,-1
12.906458,11.036755,-1
7.938109,8.967317,-1
4.346434,4.1821303,-1
4.342357,4.295432,-1
4.406255,4.2596226,-1
4.314072,4.128734,-1
4.3416,4.215947,-1
8.423516,11.419487,-1
7.8498535,8.284658,-1
4.056072,3.856034,-1
4.0914063,3.9110541,-1
10.079961,9.160909,-1
4.161057,4.0008907,-1
4.1136975,3.923449,-1
10.39655,6.6392674,-1
5.691563,7.9250245,-1
8.664024,8.382409,-1
7.5194855,8.875244,-1
7.667607,12.256588,-1
4.0457697,3.8498898,-1
4.0714226,3.8572989,-1
7.5760536,6.3476844,-1
12.670206,7.913041,-1
7.3575673,5.5094285,-1
4.077632,3.8768237,-1
12.306335,7.986651,-1
4.2202353,4.0556455,-1
4.0444355,3.8507867,-1
4.0506315,3.8593256,-1
9.483065,7.0183363,-1
4.379154,4.201223,-1
7.2647333,9.9093685,-1
4.0490484,3.845271,-1
7.154934,8.1052685,-1
7.374436,8.251224,-1
8.150921,4.5994043,-1
4.646405,8.231946,-1
8.014681,7.6558104,-1
8.17355,4.546387,-1
10.221805,8.107733,-1
8.166957,4.523787,-1
4.0400357,3.8739583,-1
4.0467505,3.8765726,-1
4.041141,3.871098,-1
4.029232,3.8596487,-1
4.055118,3.8865228,-1
4.0124936,3.8357532,-1
9.332524,3.1359165,-1
10.390743,6.980993,-1
7.0650105,9.481991,-1
4.0402637,3.87179,-1
8.939166,7.4469004,-1
10.44824,8.6079035,-1
9.136581,7.6201863,-1
9.688744,6.1704636,-1
4.2387557,4.0634885,-1
9.440505,2.957824,-1
4.049236,3.8479211,-1
4.052689,3.8710725,-1
5.2815685,8.418739,-1
4.0422893,3.9607713,-1
6.7154007,6.4427147,-1
4.1462126,4.03593,-1
4.0463924,3.849647,-1
7.1761208,8.556135,-1
7.1104436,8.6328535,-1
7.6705394,8.195689,-1
12.596401,14.590336,-1
6.9477134,8.617555,-1
4.0662284,3.8670297,-1
4.0459166,3.8396437,-1
4.146937,4.004766,-1
10.405463,6.6602354,-1
4.033896,3.8398921,-1
8.785798,7.1442056,-1
9.465891,2.9248087,-1
4.0360413,3.8357587,-1
4.0856404,3.8756113,-1
13.116997,3.929085,-1
7.1514416,6.7281594,-1
6.6019177,7.3521314,-1
6.626987,6.7536592,-1
7.471488,5.4654946,-1
9.291663,10.49445,-1
7.6733313,10.039682,-1
13.469041,7.5792246,-1
7.4319725,9.857544,-1
7.6843276,8.258688,-1
6.921421,7.2903514,-1
7.2287593,7.03081,-1
6.3534436,7.810585,-1
6.1096773,7.999383,-1
10.408571,6.65525,-1
7.223123,6.25529,-1
6.380565,7.011096,-1
8.7083435,9.9967375,-1
7.6507053,10.176559,-1
8.903634,8.513233,-1
8.521195,9.985395,-1
7.102181,9.898804,-1
4.1333375,7.396071,-1
6.467702,7.333108,-1
7.786254,6.945756,-1
6.609879,7.2251067,-1
5.5697536,4.667815,-1
7.8886685,6.955396,-1
7.3125362,7.3581667,-1
11.494097,7.494045,-1
11.422967,7.664988,-1
6.68063,7.1162453,-1
7.3144464,7.3240333,-1
7.477895,9.188682,-1
6.819644,8.174053,-1
7.022776,7.7541347,-1
7.6088843,7.7893867,-1
7.5708904,9.598129,-1
7.752527,8.608189,-1
7.647828,7.9665275,-1
8.62366,5.48712,-1
8.579071,5.4525585,-1
8.666227,5.466699,-1
6.894225,7.9835396,-1
7.70124,8.398164,-1
10.405916,6.4012585,-1
7.0545692,7.1296425,-1
7.286238,7.5516834,-1
14.567387,15.074274,-1
5.34932,7.7794952,-1
7.880953,7.0177517,-1
8.750508,8.057534,-1
7.5972953,9.70695,-1
9.228272,7.644126,-1
7.407808,9.136731,-1
11.4110365,9.58734,-1
7.3829637,4.042757,-1
7.1789536,10.075554,-1
7.184001,10.030997,-1
8.565841,10.097478,-1
12.165578,7.8542843,-1
8.43264,7.1299887,-1
6.643929,6.900801,-1
6.500029,6.9122443,-1
7.6506424,13.967902,-1
10.031531,9.7384,-1
7.838933,9.863402,-1
6.7564745,6.2853255,-1
7.167198,6.6112704,-1
6.4918456,7.260519,-1
7.284019,10.348982,-1
6.5108275,7.680292,-1
7.190989,10.2798195,-1
11.080468,10.149569,-1
7.3752317,7.5797267,-1
7.2389684,8.283964,-1
11.377002,9.641612,-1
7.370595,7.595666,-1
7.986065,7.5411987,-1
7.334602,7.4512095,-1
7.1854014,7.3121295,-1
8.624672,4.66416,-1
7.54665,7.9137826,-1
7.571705,6.3113513,-1
8.10748,10.018876,-1
8.202546,9.7633095,-1
6.742398,6.6862173,-1
6.5018473,7.2174687,-1
8.615113,11.548884,-1
8.395863,7.6701503,-1
8.841943,11.564574,-1
8.488801,11.465215,-1
8.240427,11.188332,-1
6.6023664,7.568193,-1
7.284312,7.3955283,-1
7.0572433,7.7782125,-1
12.395182,7.3653417,12
7.266303,7.4634957,-1
7.9958367,10.506088,-1
6.508151,7.428842,-1
5.9724207,6.9475055,-1
8.395199,10.029473,-1
9.038244,3.4362495,-1
7.4219017,7.351781,-1
11.307753,8.1146965,-1
6.676445,7.601008,-1
8.270585,10.063008,-1
8.281667,10.02329,-1
10.598016,6.7943115,-1
8.156252,6.8972793,-1
6.9738474,6.288627,-1
8.386398,6.90352,-1
8.47755,6.959264,-1
8.62293,7.062478,-1
6.696794,7.5312653,-1
9.048002,9.28593,-1
7.7756906,12.011735,-1
11.208474,8.841034,-1
8.555025,10.547403,-1
11.209677,12.2488575,-1
7.6981773,9.905097,-1
7.318768,7.5007534,-1
10.945146,8.476402,-1
7.336885,7.548869,-1
7.3813043,7.6052957,-1
7.3560786,7.575918,-1
8.1273775,6.9061823,-1
8.315325,6.992667,-1
7.443211,6.737084,-1
8.070665,6.872534,-1
7.339502,6.657807,-1
10.303191,6.5918264,-1
7.9416986,6.941449,-1
6.933207,7.0934434,-1
7.2473636,7.0166445,-1
6.5423455,6.7350597,-1
6.4845667,7.618169,-1
7.317183,10.685351,-1
7.0645976,10.542608,-1
6.8012547,8.971261,-1
9.141868,3.358481,-1
8.611067,5.534542,-1
8.244159,6.9470587,-1
10.848155,6.6067233,-1
6.1712847,8.178258,-1
8.108107,6.5064316,-1
5.9370832,6.89882,-1
5.924949,6.0969567,-1
9.043843,7.0672727,-1
8.62084,4.658496,-1
7.0127964,7.9416847,-1
6.4942293,6.952646,-1
6.6262326,7.4758835,-1
8.445312,10.032761,-1
6.8131905,7.1905794,-1
6.7375774,6.710093,-1
6.552602,7.397842,-1
7.8754625,9.831554,-1
9.421215,3.000931,15
7.060546,7.764244,-1
9.356001,3.0342014,-1
7.061285,7.6810646,-1
10.32828,9.431045,43
7.906331,10.4674225,-1
11.005051,6.7972326,-1
8.098934,11.18989,-1
10.304535,6.927823,-1
6.2278614,7.1572804,-1
6.84465,8.042423,-1
6.461855,7.058697,-1
9.361335,3.0782466,-1
8.215961,6.8720345,-1
7.8845987,9.969874,-1
7.586218,10.711944,-1
7.969537,9.991009,-1
7.261408,7.2583747,-1
7.311368,7.492033,-1
6.936239,6.406862,-1
7.1243176,7.823548,-1
6.692085,6.358068,-1
-1.2176104,21.069862,-1
7.6419992,12.630589,-1
6.4322944,5.8729143,-1
11.0536995,9.357095,-1
10.533474,6.467281,-1
6.3394637,5.6856394,-1
8.57428,6.6427217,-1
5.3308992,6.1734347,-1
5.3629932,6.1549797,-1
5.3545713,6.295065,-1
10.418005,12.713593,-1
6.7832184,6.5122213,-1
7.945465,6.039189,-1
7.2176337,6.3975554,-1
6.881939,6.855583,-1
7.9734087,6.0451703,-1
7.902977,6.2533326,-1
6.6102524,6.7481036,-1
6.569488,5.814367,-1
6.355029,5.91147,-1
6.5232205,5.7676167,-1
12.579414,9.767823,-1
12.558452,9.948477,-1
7.71273,5.999284,-1
7.7682242,6.082394,-1
7.685655,6.009625,-1
6.2951403,5.743838,-1
7.608052,6.0414834,-1
6.966804,9.590498,-1
8.145137,8.86111,-1
11.912492,7.589102,-1
6.8859878,9.417865,-1
6.311196,7.300137,-1
9.075676,10.418876,-1
7.792151,6.0451565,-1
6.789577,7.1701274,-1
7.829424,6.1555176,-1
7.8308077,6.1175137,-1
7.882487,6.1485085,-1
8.186237,6.609393,-1
7.941951,6.050446,-1
7.9187903,6.016681,-1
7.8722343,6.052942,-1
6.574754,6.891885,-1
5.5568776,7.2250185,-1
7.7443905,6.04913,-1
7.1662617,6.716164,-1
6.7656755,6.7071214,-1
7.953076,6.6832395,-1
6.95526,6.427204,-1
5.457226,6.8287015,-1
10.101852,8.623929,-1
7.930604,6.009195,-1
7.760062,6.031024,-1
10.373852,8.508168,-1
7.747421,6.192944,-1
7.3066425,6.247126,-1
7.752478,6.036908,-1
6.6542516,5.8786592,-1
6.482659,5.957065,-1
7.0631857,6.4316707,-1
6.4692454,5.699045,-1
6.760912,6.3446474,-1
15.110301,12.017378,-1
7.925691,6.0708346,-1
9.299693,9.057775,-1
6.8954067,6.588365,-1
9.236993,8.400846,-1
12.195042,6.9231706,13
7.5788517,6.234687,-1
9.593009,7.958263,-1
8.582912,10.098764,-1
9.893234,8.349959,-1
4.8157616,7.102249,-1
8.20874,6.849587,-1
7.8771424,6.068691,-1
7.8700657,6.0600443,-1
7.84631,6.0121503,-1
7.8858438,6.0534983,-1
7.815181,6.0737762,-1
7.8925676,6.096668,-1
7.837042,6.126896,-1
6.9425116,6.730553,-1
9.310972,8.675071,-1
7.8474846,6.1133,-1
7.4436297,6.132716,-1
7.730395,6.035689,-1
7.8205175,6.0700054,-1
7.7538238,6.0342035,-1
7.7986083,6.07219,-1
10.418402,6.8636594,-1
7.813213,6.062764,-1
7.835976,6.074818,-1
12.617374,7.75906,-1
7.1610484,6.5258684,-1
6.3703127,3.4194162,-1
9.353382,8.729626,-1
7.8745694,6.0293093,-1
7.5558763,6.280214,-1
8.04805,6.5195603,-1
9.072028,7.310559,-1
6.461408,5.813495,-1
6.3248777,6.339895,-1
10.420697,6.528959,-1
13.083456,11.86368,-1
12.317418,11.242858,-1
7.549075,6.081305,-1
5.64957,7.9197636,-1
7.8399854,7.905567,-1
9.974207,8.426011,-1
6.2789803,7.0059013,-1
6.9092546,6.685644,-1
7.4787645,6.0384855,-1
7.4606233,6.246247,-1
7.7194886,10.87024,-1
8.38317,6.563396,-1
11.472132,9.557588,44
6.910941,7.114892,-1
6.893126,7.12468,18
6.595675,5.917019,-1
9.524158,2.9931042,-1
6.791739,6.740829,-1
7.8271217,6.062451,-1
7.839657,6.0337434,-1
13.837731,8.683519,-1
9.311262,8.78691,-1
9.050352,3.4005325,-1
8.410718,6.5650234,-1
6.8023663,6.539678,-1
5.575955,2.7087493,-1
5.7982626,7.076447,-1
9.348621,9.338604,-1
10.582511,8.705544,-1
9.732797,6.617326,-1
6.370198,5.4786496,-1
6.683362,6.6523128,-1
8.003399,5.995856,-1
7.6642203,5.971241,-1
9.379088,3.0695863,-1
7.61816,6.292029,-1
11.162961,7.962275,-1
7.8143005,6.117082,-1
7.8912983,6.074963,-1
7.8580894,6.0862813,-1
7.006621,5.7765794,-1
10.163493,8.612742,-1
8.813206,6.940678,-1
6.570569,6.959294,-1
6.85944,7.0742793,-1
8.57451,6.631517,-1
11.643786,9.873192,-1
6.9340663,6.357517,-1
10.919321,9.842005,-1
8.931673,6.898659,-1
6.608784,5.968163,-1
7.924852,6.7172856,-1
6.8587255,6.6292086,-1
8.3097,6.472897,-1
8.4009075,6.591652,-1
6.661678,6.387288,-1
9.252705,7.7408085,-1
7.869056,6.0855002,-1
5.491856,6.1763735,-1
7.51873,6.2291784,-1
5.7828717,6.4174805,-1
6.212187,6.581643,-1
8.417634,6.573625,-1
5.416034,6.0857835,-1
6.4476066,6.2758684,-1
6.321703,5.468705,-1
6.03655,6.3439884,-1
7.730089,6.188224,-1
8.119016,10.742834,-1
7.904762,6.1263795,-1
9.449171,2.9864757,-1
7.9222608,6.07988,-1
8.426492,6.579922,-1
11.871699,10.019645,44
7.822198,6.1865044,-1
8.001794,6.0793343,-1
7.3898396,6.0497627,-1
7.818309,6.077786,-1
6.3487053,7.7669725,-1
7.852582,6.047029,-1
6.38347,7.102543,-1
8.373924,6.6195126,-1
7.5206757,6.0228124,-1
6.370355,6.330604,-1
7.844207,6.057407,-1
4.3222747,14.573473,-1
11.878143,8.46988,-1
12.372996,11.263015,-1
7.6412683,12.454147,-1
7.5689573,12.553978,-1
